safe passage, 16
two aircraft, 1
the country, 154
a helicopter, 1
the radar, 4
the southe, 1
the sky, 36
the fact, 47
rent prices, 1
huge shortage, 1
Neither NATO, 1
Russian territory, 8
Ukraine https://t.co/mTKKx3B746, 1
The Peace, 1
Vanessa Beeley, 1
Peter Ford, 1
any man, 1
his weight, 1
a man, 18
his people, 18
SWIFT https://t.co/f2Jw4GgmO8, 1
@Maxar I, 1
your technology, 1
the southeastern, 1
a world, 7
just what, 1
@CoronaVirus_100 @avalaina, 1
our nation, 5
our allies, 11
humanitarian help, 2
your boats, 1
there??Slimey oilygarchs, 1
the core, 2
Your days, 1
Russian murder, 1
a problem, 10
our airspace, 2
the ones, 24
the West, 123
Why Ukraine, 1
@IAPonomarenko Ukraine, 3
the eu, 2
a solution, 12
your country, 28
my heart, 23
🇦 xxx, 1
min 1yr, 1
access services, 1
🇦 People, 1
🇦 Refugees, 1
its office, 1
Ukraine https://t.co/RF59EryAwc, 1
Taiwan https://t.co/mm7tTXSF0q, 1
the conflict, 97
President Zelensky, 11
the aid, 4
your neighbors, 2
African refugees, 3
the busses, 2
Our forces, 8
the beginning, 25
37 cities, 1
the line, 16
@jasonmbarnard Lots, 1
family ties, 1
that idea, 2
@_Mintus_Y @HillelNeuer, 1
320 tanks, 1
7 fleet, 1
our borders, 4
But Shapiro, 1
Oil climbing, 1
gas prices, 18
food prices, 3
a recession, 2
@g_gosden @sportmarketing1, 1
the objective, 1
@BTS84724317 Salute, 1
Ukraine President, 10
his plate, 1
Nuclesr weapons, 1
Live Webcams, 3
A Glimpse, 3
Armed selfies, 1
Molotov cocktails, 7
the invasion, 192
United Nations, 8
genocide crimes, 1
cluster bombs, 8
civilian areas, 14
The colour, 1
a finger, 4
your leg, 1
Assassination force, 1
@Oleksiy Danilov, 1
an expert, 3
a subject, 1
these countries, 6
the media, 34
Mastercard aspects, 1
Russian people, 21
the truth, 48
his war, 14
world economy, 1
no Afghanistan, 1
just them, 2
non Muslim, 1
@Chanchie19 @Mimizwei, 1
Her nephew, 1
Russian corruption, 1
any articles, 1
the attack, 20
the Heroes, 2
The return, 1
more supplies, 2
@BasyeTabitha @UNCENUSA, 1
indirect support, 1
Tim Davie, 1
New figures, 1
BBC News, 1
verbal diarrhea, 1
this account, 2
the benefit, 27
this tweet, 7
russian oil, 3
less leverage, 1
a commodity, 1
the market, 5
the foot, 2
The President, 7
his speech, 8
the crisis, 36
a goal, 1
Secretary Blinken, 1
heavy sanctions, 1
19 countries, 3
Kharkiv -ministry, 1
Ukraine officials, 2
safe hundreds, 1
innocent lives, 3
@Russia @mfa_russia, 1
the army, 11
the city, 54
800 vehicles, 2
climate change, 11
our homes, 4
our cars, 2
less oil, 1
their cars, 1
their houses, 2
the holocaust, 1
the President, 22
voice mail, 1
every city, 1
Russian fighters, 4
Saint Petersburg, 3
the topic, 5
present topic, 1
the time, 43
Kharkiv university, 2
Russian missile, 3
every effort, 2
their country, 58
any way, 13
Iraq 🇮, 1
the fall, 9
the killing, 5
Saddam Hussein, 3
the lives, 14
Ukrainian refugees, 21
your kids, 8
UK soldiers, 1
the sale, 40
Ukraine war, 66
Roman Abramovich, 33
@thetimes https://t.co/VSWkJZhQZW, 1
direct experience, 1
Political Cartoonists, 1
due time, 1
what degree, 1
His country, 1
Shameful behavior, 1
Ukraine Calls, 3
Support https://t.co/XemKwZcsdt, 1
major headaches, 1
aircraft owners, 1
Russian companies, 6
Western countries, 4
harsher sanctions, 2
the speech, 15
The U.S., 15
its progress, 2
its goal, 1
a handful, 4
an opty, 1
a majority, 7
@hrw https://t.co/5sMpX6OxJb, 1
Ukraine vodkas, 1
the south, 8
concrete gains, 1
Ukrainian control, 1
local authorities, 3
Love Russia, 1
its people, 36
your govt, 1
innocent folk, 1
his audience, 1
the threats, 3
your dog, 1
your people, 13
a part, 43
Western media, 4
a villain, 2
public hangings, 4
her broom, 1
her coven, 1
NO Place, 1
American politics, 1
your hearts, 2
much love, 1
Peace Charity, 1
this article, 7
the back, 11
SOME TROOPS, 1
the numbers, 8
More Oligarchs, 1
a matter, 13
Ukraine burns, 1
anxious parents, 1
their children, 8
6 students, 1
special flights, 1
Donald Trump, 16
this 🤦, 1
Press review, 1
Chinese citizens, 2
ETH donations, 2
Ukraine https://t.co/HPAfvaaDdi, 1
my mom, 1
a listen, 2
The War, 5
the Future, 4
4 war, 1
2 Ukraine, 3
religious pandamentist, 1
an eye, 6
Ukraine https://t.co/QM86tH9tEa, 1
Ukrainian Nationals, 1
Vladimir Putin, 59
War Criminal, 1
the SOTU, 8
strong e, 1
@MikyDupre @business, 1
his business, 1
a victim, 6
well lmao, 1
the Centre, 2
all efforts, 6
the Plan, 1
a bunch, 19
an invasion, 24
another country, 26
launch airstrikes, 1
Funny thing, 1
horrible genocide, 1
his story, 2
his family, 17
several others, 2
Russian invasion, 73
Ukraine https://t.co/TvYujr3B46, 1
an enemy, 5
Joe Biden, 51
the horrors, 7
a fraction, 2
your self, 3
the plate, 1
This tweet, 3
your image, 1
human lives, 3
my wish, 2
every force, 1
your will, 1
ignorant people, 1
Ukraine https://t.co/bUgMAVheea, 1
@KristianHarstad @pwnallthethings, 1
The casualties, 1
an escalation, 4
the Ukrainians, 46
the lesson, 2
some point, 9
no choice, 8
Ukraine flag, 1
Authoritarian leaders, 1
your pockets, 2
Russian troops, 52
multiple axes, 1
the premise, 1
the Union, 48
Tuesday night, 3
medical supplies, 10
humanitarian aid, 24
Heard Bieden, 1
personal level, 1
NATO forces, 3
LeLi gang, 1
your videos, 1
His assets, 1
his country, 36
joint prayer, 1
safe return, 1
stranded Indians, 7
a contact, 1
the rest, 75
all agreements, 1
All memoranda, 1
this video, 15
western Ukraine, 7
Wednesday morning, 3
our city, 2
Mike Novogratz, 4
Adoption https://t.co/6tUGKCEENZ, 1
St Petersburg, 1
Ukraine https://t.co/29AZz2q0jW, 1
blatant propaganda, 1
both sides, 39
the onset, 2
Many Deaths, 1
ceasefire negotiations, 1
the state, 17
the nightmare, 1
what kind, 6
shit human, 1
that matter, 4
his plan, 4
those issues, 1
Volodymyr Zelenskiy, 3
the news, 49
a lot, 97
peace 💜, 1
President Putin, 7
a wall, 11
Rate Hikes, 2
This Country, 1
Naveen Shekharappa, 2
Indian Student, 3
your opinion, 5
his invasion, 18
Mahatma Gandhi, 1
Percy Bysshe, 1
this country, 33
their families, 20
any chance, 1
a ruse, 1
@E_Krenis @norvegar, 1
Account Created, 1
martial law, 6
a padlet, 1
these deal, 1
Risk Switzerland, 1
the SNSF, 1
Other measures, 1
rate hikes, 4
Putin https://t.co/4W0H09SLRZ, 1
@Since1984Redman @TimesRadio, 1
many people, 9
Nigeria military, 4
A66 flyover, 1
Ukraine colours, 1
the president, 32
your league, 1
Winter Paralympics, 2
Ukraine invasion, 84
a hero, 12
lethal weapons, 11
truth bombs, 1
your troops, 4
a country, 68
false pretences, 1
your army, 1
our neck, 1
@lordofthelast @craftbeersoflre, 1
a myth, 3
The hardliners, 1
a history, 1
UN vote, 3
35 abstentions, 7
North Korea, 24
the tv, 1
Both sides, 9
different objectives, 1
this hour, 2
269 ⬆, 1
morning 😒, 1
the possibility, 3
my view, 2
a party, 6
good information, 1
First time, 2
the aisle, 1
its national, 1
the way, 56
the leadership, 3
Narendra Modi, 3
all Indians, 5
The cases, 1
this org, 1
Tory sanctions, 1
Russian rockets, 1
the Government, 8
some activity, 1
His invasion, 1
a flop, 1
a screen, 1
the #, 37
a citizen, 5
the ground, 69
@FoxNews I, 1
HIS PANTS, 1
TRULY SHOW, 1
THAT LADY, 1
a #, 7
its aid, 1
the teeth, 2
heart breaking, 1
the effect, 1
energy needs, 1
the politics, 4
his position, 6
@himanshucs28 @latimes, 1
small states, 1
@EngineerBensan @XHNews, 1
its territory, 6
the countries, 13
WELSH taxpayers, 1
💉 disaster, 1
a tailspin, 1
Resolution ES-11/1, 1
its troops, 9
w/ Belarus, 1
the narrative, 7
this information, 2
stunned Gymbo, 1
Indian people, 2
the problems, 5
a slip, 1
the tongue, 2
No 1, 1
2 countenance, 1
the TRUTH, 1
the LIE, 1
@POTUS US, 2
whole cities, 1
this nonsense, 7
the shops, 1
The residents, 1
the enterprise, 1
the nationalists, 2
the plant, 1
the followers, 1
rabid homophobia, 1
one thing, 10
YOUR DECLINE, 1
Putin sympathizers, 1
More Troops, 2
any support, 3
Russian action, 1
Putin apologist, 1
Our sympathies, 1
enough trouble, 1
humanitarian airdrops, 1
tentative support, 1
Capitol Hill, 1
@AlexisZakharov WOW, 1
this mess, 8
@theRealEnzoMac Ukraine, 1
real bombs, 1
@NuclearAnthro Milquetoast, 1
no talk, 1
the U.S., 39
Russian bombardment, 2
21 people, 3
@LongBeachMayor Peace, 1
Google Maps, 5
heroic civilians, 1
NATO membership, 17
the door, 7
the manufacturer, 1
what model, 1
this door, 1
Ukraine uniforms, 1
my threads, 1
@montu_saxena @quantummahajan, 1
all papers, 1
Mother Nature, 2
our views, 1
The enemy, 3
a nation, 20
a person, 5
select circle, 1
international community, 4
its trust, 1
friendly nations, 1
Afghanistan Ukraine, 1
another example, 1
Hope President, 1
Ukraine president, 17
8 years, 15
the agreements, 1
more autonomy, 1
set goals, 1
the EU, 117
This matter, 1
This war, 18
American supremacy, 1
The war, 38
Hope u, 1
3/3 @hedden_h, 1
some facts, 2
high food, 1
600k barrels, 2
@SadafJadran @elonmusk, 1
our president, 6
@sourayafaas Lady, 1
Ukraine territory, 3
a video, 12
F'n Russians, 1
The shell, 1
a SCHOOL, 1
postal charges, 1
humanitarian reasons, 2
US fascists, 1
gas pipes, 1
a hoax, 3
The number, 5
no wonder, 4
every rock, 1
that bullsh, 1
that doe, 1
the sanctions, 32
the children, 19
f Ukraine, 1
an empathise, 1
black people, 23
Mek dem, 1
the conditions, 3
vacuum bombs, 4
? https://t.co/IowqKmCCzU, 1
a crowd, 1
brave Russians, 1
product sales, 6
Medical Colleges, 1
Medical Experts, 1
NewsClick https://t.co/KJPgPG3TjH, 1
that censorship, 1
the problem, 31
the spread, 1
Kiev Ukraine, 1
the E.U., 2
military approach, 1
@thefool1 @tomhfh, 1
your point, 9
Graphic content, 1
George soros, 2
sketchy stuff, 1
the fuck, 16
Dr. Fauci, 1
a war, 141
My Yellow, 1
the fault, 5
just me, 6
Maksim Chmerkovskiy, 6
The state, 2
union address, 1
Ukraine figures, 1
Many sectors, 1
French economy, 1
Stranded Indians, 2
Jai hind, 1
13 children, 3
UnitedKingdomOfGreatBritainAndNorthernLreland https://t.co/DfWSJz8mrK, 1
the Kremlin, 25
his bar, 1
live @bbcnews, 1
the moment, 36
various countries, 2
the results, 3
The Guardian, 5
more info, 2
western allies, 1
the peak, 1
their influence, 2
unfathomable pain, 1
the courage, 10
Lis Doucet, 1
Clive Myrie, 3
my daughter, 1
a competition, 2
their choreography, 1
your coffee, 1
The US, 50
Russian Afghanistan, 1
the expansion, 4
20 years, 15
the words, 5
Free Britney, 1
The russians, 2
@jbeasts ABC+CNN+BBC, 1
east Ukraine, 5
@RnaudBertrand @alxcharlesdukes, 1
One thought, 1
the provocation, 2
an excuse, 15
that case, 5
a visa, 2
this Chamber, 1
- @POTUS, 1
the permission, 3
the pseudo, 1
the transfer, 2
Syria Stakes, 1
the question, 14
the support, 13
7 hikes, 1
a state, 12
foreign invaders, 1
this reality, 1
Willful ignorance, 1
its country, 3
no one, 57
these people, 21
the house, 3
your shops, 1
@KremlinRussia_E @vonderleyen, 1
The Russians, 21
their brand, 1
No one, 44
brave soldiers, 1
@einde_aan @Timcast, 1
the face, 22
@TheShiftNews https://t.co/eV9l9ExzK0, 1
@thehill Putin, 2
a bullier, 1
the young(44, 1
) comedian, 1
poor weapons, 1
nuclear weapon, 1
the history, 21
war crimes, 68
Boris Johnson, 27
the bombshelter, 1
that war, 7
Bernie Sanders, 1
@nexta_tv Good, 1
the CIA, 5
Chelsea myyntiin, 1
my team, 10
The foundation, 12
all victims, 22
your dislike, 1
no discussion, 1
the borders, 18
a doll, 1
Defense Official, 2
@IAPonomarenko Prayers, 1
@dkaleniuk minutes, 1
thosand words, 1
the story, 16
his friend, 2
my comment, 2
that person, 3
this man, 10
5 minutes, 1
FAKE WAR, 1
UKRAINE cause, 1
the broils, 1
the experiment, 1
the proceeds, 22
Ukraine https://t.co/wTc0MmHtPO, 1
Ukraine https://t.co/LqCSel6NaM, 1
@MacaesBruno Huh, 1
Russian borders, 3
the University, 2
Milkshake Duck, 1
one HELL, 1
narcissistic world, 1
whole country, 1
Narcissistic dictator, 1
Welcoming Ukraine, 2
Kyiv lawmaker, 2
the network, 1
Ukraine government, 6
the square, 2
Ukrainian flags, 8
the area, 11
@HouseGOP GOP, 1
nuclear reactors, 1
the middle, 25
Swiss universities, 1
The reporting, 2
such rules, 1
a dress, 1
Zero threat, 1
Zero objective, 1
his hatred, 1
a sham, 2
Diplomatic End, 1
Ukraine Plans, 1
her criticism, 1
his feet, 1
Linguistic situation, 1
only Ukrainian, 1
One thing, 5
no idea, 22
Invading Ukraine, 3
@NewYorker h, 1
bad news, 2
its policy, 1
that lady, 1
a crank, 1
the head, 12
Second Round, 2
Peace Talks, 2
Ukraine Invasion, 18
@seanhannity Biden, 1
all imports, 1
Russian oil, 33
The shortfall, 1
their town, 1
an occupation, 1
800 years, 1
the streets, 22
bombing hospitals, 1
living shields, 1
nazi Germans, 1
Soviet soldiers, 1
LATEST UPDATE, 1
residential areas, 8
civilian casualties, 11
its invasion, 35
Earth Remake, 1
White TikTok, 1
Crypto markets, 1
her way, 1
Croatian citizens, 1
a battlefield, 2
border guards, 2
These people, 12
national socialists, 1
Soccer ultras, 1
the UK, 82
edgy symbolism, 1
150 guys, 1
the staff, 1
the House, 12
the money, 44
Fastest Migration, 4
any sanctions, 5
an example, 9
Crimean sovereignty, 1
a beacon, 2
Russian language, 2
my dream, 1
a Dr, 1
no regrets, 1
This discrimination, 1
Cool firefights, 1
a donation, 4
eastern Poland, 2
a couple, 11
other military, 1
the case, 21
United sanctions, 1
their ally, 3
no ally, 1
my thoughts, 11
her parents, 1
this horror, 3
your news, 2
you people, 6
Ukraine govt, 1
such army, 1
thier nation, 1
global security, 1
the Spetsnaz, 1
@Lancegooden @Ukraine, 2
the man, 16
7700 nukes, 1
russias populace, 1
regime change, 3
The future, 3
@DrErfanOmar Ukraine, 1
many cases, 2
ur problem, 1
military stalemate, 1
that stalemate, 1
one side, 6
no chance, 3
your ego, 2
international attention, 2
a callout, 2
the nation, 17
an average, 3
28.500 people, 1
the epidemic, 1
60.000 troops, 1
the cities, 7
a sign, 9
Su-27 Flanker, 1
your friend, 2
Trump https://t.co/hkUC4dNhho, 1
both speed, 1
her citizens, 2
the SBU, 2
your job, 1
the companies, 1
your payslip, 1
Frederick Kagan, 1
2/03/2022 #, 1
our car, 2
a bomb, 4
good folks, 1
my answer, 1
state terrorism, 2
the peoples, 1
@nadahalli @renepickhardt, 1
especially Kharkiv, 1
another BMD-2, 1
kharkiv Ground, 1
Ukrainian forces, 2
prominent Russians, 2
@live_krish @dwnews, 1
my border, 3
real freedom, 1
their way, 13
the journey, 2
this world, 11
your eyes, 6
their homeland, 8
no matter, 2
the link, 15
your support, 23
European standards, 1
a GDP, 2
African poverty, 1
Ukrainian wealth, 1
Indian students, 65
all freedom, 1
loving Iranians, 1
combat positions, 1
The point, 9
any conflict, 4
an obligation, 2
the laws, 1
armed conflict, 3
Serious violations, 1
Pat Robertson, 7
Armageddon prophecy, 1
a wingnut, 1
The guarantee, 1
a guy, 6
some guy, 1
the lady, 2
boris johnson, 1
the ukraine, 10
anime porn, 1
no retreat, 1
no surrender, 1
a map, 19
Andrea Mitchell, 1
the issue, 12
his opinion, 3
the assault, 1
his earpiece, 1
a puppet, 13
the difference, 23
this guy, 11
its warships, 1
Ukraine https://t.co/GgD9aEchBx, 1
temporary protection, 1
Temporary protection, 1
military operation, 4
Russian POWs, 3
their mothers, 7
https://t.co/G4PB5HOjQ3 https://t.co/sFXjuILwCt, 1
Dear Customers, 1
this website, 1
This website, 1
your donation, 6
the neo, 5
massacring minorities, 1
The World, 6
the help, 13
@spectatorindex Ukraine, 1
The humans, 2
a millionaire, 1
a platform, 1
a tweet, 5
your resources, 2
absolutely nothing, 7
the impact, 12
naval vessels, 1
innocent citizens, 2
a Saint, 1
multiple colors, 1
that Ukraine, 7
Ukraine https://t.co/yYCggwdH27, 1
Ukraine fighting, 2
a right, 14
The replies, 1
our owners, 1
the club, 29
an opportunity, 9
Increased Demand, 1
Danilo Visnar, 2
the freedom, 8
the image, 4
a protest, 2
a week, 18
Our thoughts, 18
⁦@GOPChairwoman⁩ ⁦@LeaderMcConnell⁩, 1
⁦@Msnbc https://t.co/OxeGf0694, 1
the Women, 1
@NikkiHaley Ukraine, 2
the Alpha, 1
the IW, 1
the council, 1
some bins, 1
food donations, 1
charity page, 1
urgent need, 1
A woman, 1
the debris, 1
the aftermath, 3
Russian shelling, 2
@olgatokariuk Agree, 1
one knife, 1
@CoinDesk @Ukraine, 1
Btc maxis, 1
the establishment, 2
The Establishment, 1
the past, 15
the map, 14
his map, 1
All efforts, 2
govt https://t.co/fvmJqeezW6, 1
all proceeds, 2
the victims, 17
THE HAGUE, 1
a campaign, 1
Russian oligarchs, 20
The West, 31
the right, 27
acute regret, 1
bread basket, 1
its wheat, 2
Egyptian regime, 1
bread prices, 1
THE RUSSIANS, 2
A LINE, 1
THE UKRAINIANS, 1
THAT POLAND, 1
🇦 https://t.co/vSBbsowzMt, 1
European countries, 6
@EUCouncil @EU_Commission, 1
their help, 2
Russian genocide, 1
standing ovations, 1
their decision, 4
financial sectors, 1
sevral days, 1
stupid people, 1
What Ukraine, 3
@NDYmCqoIAGL88hH @KremlinRussia, 2
innocent poeople, 1
2000 civilians, 3
this kind, 8
little insight, 1
such atrocity, 1
your blessings, 1
its war, 7
Russian survival, 2
the whip, 1
The House, 5
your criticism, 2
a racist, 2
white people, 5
his comments, 3
other things, 6
Trans people, 1
1 thing, 2
RK-3 Corsar, 1
tandem warheads, 1
a bonus, 2
the Javelin, 1
a tank, 4
its armor, 1
The battle, 3
the town, 4
Time magazine, 1
Ukraine politics, 1
the point, 26
a boy, 1
the infrastructure, 2
the territory, 9
nuclear ww3, 1
every demand, 1
My heart, 32
Every tool, 1
a end, 1
this invasion, 29
@gwencystic Putin, 1
NATO expansion, 12
this degree, 1
no plans, 3
ukrainian https://t.co/rXmgUKn4SV, 1
Full Display, 1
Russian helicopters, 2
you guys, 16
a research, 1
Minister position, 1
Ukraine DAO, 1
a price, 13
his plans, 7
@LochlainnQ Legend, 1
the game, 11
best owner, 1
all time, 2
the Europe, 1
the airspace, 8
developing country, 1
Hongkong people，i, 1
the earth, 3
no Ukraine, 4
@nnottnnoww @ElijahSchaffer, 1
Jussie Smollett, 1
Cmon man, 1
his name, 3
right wingers, 1
@DeadlineWH Russia, 1
elementary schools, 1
the soldiers, 16
these orders, 1
your language, 1
a collective, 1
a time, 22
The people, 30
et al, 3
Muslim babies, 1
35 hrs, 1
India https://t.co/JYM5oepPOF, 1
@HoukDianna @lavern_spicer, 1
other strategists, 5
multiple reports, 2
its complement, 1
Turkish drones, 2
Russian vehicles, 3
devastating effect, 1
more lives, 2
their lips, 2
@mikegalsworthy Putin, 1
his assets, 6
your family, 8
your father, 4
the citizens, 26
all Ukrainians, 6
@givepeazachance Wonder, 1
the top, 4
their sons, 11
Talking point, 1
our intel, 2
severe sanctions, 1
Neutral Switzerland, 1
Buddy China, 1
All Unprecedented, 1
Coventry Cathedral, 1
the Victim, 1
their AR-, 1
These guns, 1
dollar firms, 1
the dollar, 1
Death toll, 1
more https://t.co/DfhlXwGxoP, 1
@Snapandbud Same, 1
the election, 6
the facts, 6
Open SmartNews, 2
the web, 6
the PM, 8
the work, 1
@kylegriffin1 Putin, 1
one step, 1
a place, 9
a crane, 2
The bird, 1
Begging Russia, 1
more oil, 1
a disaster, 4
The west, 15
one weapon, 1
this tyrant, 1
an uprising, 1
Our PM, 1
ofensive weapons, 1
Europe future, 1
@Ukraine hands, 1
The democracy, 1
Saudi Arabia, 5
Zaire(then).Ukraine democracy, 1
Soon pple, 1
the Children, 2
@KenTimmerman UK, 1
Ukraine battle, 3
sports activities, 2
This kind, 4
easy PR, 1
finite space, 1
Larger countries, 1
no doubt, 8
what fascism, 1
many atrocities, 1
S.Korea stocks, 1
Ukraine crisis, 61
your post, 2
Portland Oregon, 1
my cat, 1
my legs, 1
all citizens, 2
that country, 10
RAF Coningsby, 1
thai sub, 1
the bargain, 3
the west, 83
the years, 4
Ukraine peoples, 1
the USA, 49
@Gwarsbane @Looloo69010259, 1
sorry Ukraine, 1
this fool, 1
@Jacob_Montg Wiseacres, 1
Spy planes, 1
the might, 3
the USAF, 1
Major combat, 1
unlimited escalation, 1
Ukraine playing, 1
a journey, 3
his home, 2
air attacks, 1
Its mistake, 1
indian govt, 1
Govt advisory, 1
10th feb, 1
no war, 9
@justinsuntron @Ukraine, 7
all money, 2
web sales, 1
my mind, 13
Ukraine https://t.co/gkm4F6bghs, 1
what side, 2
many countries, 11
those idiots, 2
war helmet, 1
U R, 1
NEET coaching, 1
an INR, 1
medical students, 1
@dlsmith0817 @JaneWeb73307136, 1
@PepperWingate @Storey2Bob, 1
@aJew4Palestine @LollllllaJR, 1
@manoraic initiativeinspire, 1
the Zionists, 1
This guys, 1
his mind, 9
porch lights, 1
nobody home, 1
the surrender, 1
the rules, 3
any civilians, 2
the chance, 7
a liberator, 2
the oppressor, 3
their commanders, 2
your lives, 1
NATO UN, 1
first domino, 1
next decade, 1
college students, 1
their signs, 1
your debates, 1
our veterans, 1
defence experts, 1
@GeneralBakshi views, 1
the show, 3
NEW DEADLINE, 1
essential items, 2
10 MARCH, 1
no end, 2
renewable energy, 2
an embarrassment, 1
@POTUS Ukraine, 8
thé reasons, 1
a look, 14
our team, 3
this perspective, 1
a steal, 1
Ukraine Putin, 2
all fronts, 1
what war, 2
a difference, 9
Twitter https://t.co/GQ0Payi4Uo, 1
my duty, 2
champ returns, 2
a thought, 2
the ppl, 6
Kabul Airport, 1
pakistani students, 1
a lie, 9
The Media, 1
Their Racism, 1
Ukraine https://t.co/JnYLr7zXId, 1
medical entrance, 1
available seats, 1
80k-120k seats, 1
Many students, 2
medical studies, 2
not traitors, 1
🇦 https://t.co/hMYpHPuvR8, 1
warzone mistaken, 1
https://t.co/wTXymSsX3E https://t.co/cfjB6YHTgl, 1
@nawazkirk @actualskyler, 1
@Ukraine Iraq, 1
a mistake, 3
no way, 14
the attempt, 4
a propagandist, 1
YOUR BOY, 1
Op Ganga, 1
Indian citizens, 8
civilian infrastructure, 2
a day, 9
no progress, 1
any news, 4
Russian military, 7
a threat, 34
the tragedy, 14
Our prayers, 2
Ukraine coverage, 3
crypto history, 1
Ukraine language, 2
The Hague, 16
this bloodshed, 3
the blood, 3
Ukrainian civilians, 6
electricity https://t.co/y8XYQtCNuy, 1
Ukraine infrastructure, 1
an article, 5
the comedian, 1
their borders, 5
fun 😄, 1
defence https://t.co/ynrDiwAFgN, 1
UN peacekeepers, 1
Patrick Lancaster, 1
the thread, 3
John Mearsheimer, 4
European stability, 1
no designs, 1
the 90s, 3
Ukraine Independence, 1
Return Ukraine, 1
a ceasefire, 13
that ceasefire, 1
his Villa, 1
rotten oligarchs, 1
@attorneycrump @rza, 1
never #, 1
the troops, 4
the Pentagon, 3
No Qbert, 1
a terrorist, 6
GOP response, 1
https://t.co/ujdCrhxpeZ GOP, 1
military aide, 3
Hunter Biden, 6
the bombing, 10
the content, 1
the odds, 3
a team, 3
Chechen assassins, 1
@comfiestfren @WesleyHeater97, 1
their ties, 1
Russian attacks, 7
Live Ukraine, 2
significant activity, 1
our Union, 3
Ukraine exodus, 2
the @gop, 1
The situation, 14
Toronto grad, 1
@NatObserver #, 1
an actor, 8
the People, 11
Indira Gandhi, 1
@BijanCNN racism, 1
three agreements, 1
their autonomy, 2
the attacks, 7
the Nazis, 19
every agreement, 1
@makhanip @MphahleleMM, 1
his civilians, 1
both EU, 1
RT @StephenWilmot, 1
Carol Ryan, 1
@WSJheard https://t.co/zOSgLWlexB, 1
tough resistance, 1
logistical issues, 1
The police, 3
Western Ukraine, 8
a pictures, 1
German leader, 2
MAIN DRAWING, 1
SEPERATED INTO, 1
MARCH5 https://t.co/1nByn3Yqf9, 1
their history, 3
regional peculiarities, 1
that problem, 3
Sen. Rubio, 1
economic assistance, 1
NATO allies, 3
this juncture, 1
the focus, 3
f’d wit, 1
a group, 10
anymore loans, 1
No problem, 2
Cape Town, 1
the babushkas, 1
the Ministry, 3
Internal Affairs, 3
Anton Gerashchenko, 1
a blow, 3
the building, 8
The footage, 2
our Hokies, 1
amercas invasions, 1
oil deposits, 1
economic weight, 1
full control, 3
My chat, 1
fuel prices, 4
one party, 2
the feeling, 3
the felling, 1
their neighbor, 2
their enemy, 1
no rules, 1
Nascar legend, 1
Richard Childress, 2
the race, 2
